smiles,Eea,Egb,Egc,Ei
*c1ccc(-c2ccc(*)n2C#Cc2ccc(CCCCCC)cc2)s1,-99.0,-99.0,2.5339,-99.0
*c1cc(CCOC(=O)C(C)Br)c(*)s1,-99.0,-99.0,2.3659,-99.0
*N=Cc1ccc(-c2ccc(C=Nc3ccc4c(c3)c3cc(*)ccc3n4CCCC)s2)s1,-99.0,-99.0,2.8673,-99.0
*c1cc2c(s1)-c1sc(-c3cc4c(s3)-c3sc(*)cc3C4(CC(CC)CCCC)CC(CC)CCCC)cc1C2=O,-99.0,-99.0,1.5473,-99.0
*c1ccc(-c2ccc(-c3nc(CCCCCCCCCCCC)c(-c4sc(*)nc4CCCCCCCCCCCC)s3)s2)s1,-99.0,-99.0,2.2184,-99.0
*c1cc(C(C(=O)OC)C(=O)OC)c(*)s1,-99.0,-99.0,2.7717,-99.0
*C=Cc1ccc2c(c1)Sc1cc(*)ccc1N2CCCCCCCC,-99.0,-99.0,2.6367,-99.0
*c1cc(-c2cc(C)c(Br)cc2C)c(*)s1,-99.0,-99.0,1.5132,-99.0
*c1ccc(-c2csc(-c3cc(*)cs3)c2)cc1,-99.0,-99.0,3.4782,-99.0
*c1cc(-c2ccc(Br)cc2)c(*)s1,-99.0,-99.0,2.7394,-99.0
*C=Cc1csc(C=Cc2cccc(*)n2)c1CCCCCC,-99.0,-99.0,3.4055,-99.0
*C=Cc1csc(C=Cc2cccc(*)n2)c1CCCCCCCC,-99.0,-99.0,3.2647,-99.0
*c1cc(C(=O)Oc2cccc3cccnc23)c(*)s1,-99.0,-99.0,2.8057,-99.0
*c1sc(*)c2nc(CCCCCC)c(CCCCCC)nc12,-99.0,-99.0,0.3579,-99.0
*c1sc(*)c2nc(CCCCCCCCCCC)c(CCCCCCCCCCC)nc12,-99.0,-99.0,0.4779,-99.0
*Oc1ccc(OC(=O)c2cccc(C(*)=O)c2)cc1,-99.0,-99.0,4.1004,-99.0
*CCN(CCOC(=O)c1cccc(C(=O)O*)c1)c1ccccc1,-99.0,-99.0,3.0504,-99.0
*Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,-99.0,-99.0,5.0249,-99.0
*Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,-99.0,-99.0,4.7541,-99.0
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)c3ccccc3C(=O)c3ccccc32)cc1,-99.0,-99.0,3.4566,-99.0
*Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC(*)=O)cc3)c3ccccc3Cc3ccccc32)cc1,-99.0,-99.0,4.6067,-99.0
*CCC(C)(C)CC(C)COC(=O)CCCCC(=O)O*,-99.0,-99.0,6.7293,-99.0
*CC=CCOC(=O)CCCCCCCCC(=O)O*,-99.0,-99.0,6.002,-99.0
*Oc1ccc(C(c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)C(Cl)(Cl)Cl)cc1,-99.0,-99.0,3.8681,-99.0
*OC(C)CCOC(=O)CCCCCCCCC(*)=O,-99.0,-99.0,6.7657,-99.0
*OC(C)CCOC(=O)CCCCC(*)=O,-99.0,-99.0,6.6227,-99.0
*CCCCCCCCCCOC(=O)CC(C)(C)CC(=O)O*,-99.0,-99.0,6.7584,-99.0
*CC(CC)(CC)COC(=O)CCC(=O)O*,-99.0,-99.0,6.5001,-99.0
*CCCCCCCCCCOC(=O)CC(C)C(=O)O*,-99.0,-99.0,6.5777,-99.0
*CCOC(=O)CC(=O)O*,-99.0,-99.0,6.8494,-99.0
*CCCCCCOC(=O)CC(=O)O*,-99.0,-99.0,7.0433,-99.0
*OC(C)CCOC(=O)C(*)=O,-99.0,-99.0,5.5088,-99.0
*OC(C)CCOC(=O)CC(*)=O,-99.0,-99.0,6.8752,-99.0
*OC(C)CCOC(=O)CCC(*)=O,-99.0,-99.0,6.5372,-99.0
*OC(C)CCOC(=O)CCCC(*)=O,-99.0,-99.0,6.5929,-99.0
*OC(C)CCOC(=O)CCCCCC(*)=O,-99.0,-99.0,6.5798,-99.0
*OC(C)CCOC(=O)CCCCCCCC(*)=O,-99.0,-99.0,6.6793,-99.0
*OC(C)CCOC(=O)CCCCCCCCCCC(*)=O,-99.0,-99.0,6.742,-99.0
*CCCCCC(=O)NCCOC(=O)CCCCC(=O)O*,-99.0,-99.0,6.3289,-99.0
*CCCCCC(=O)NCCNC(=O)CCCCCOC(=O)CCCCC(=O)O*,-99.0,-99.0,5.9333,-99.0
*CCOC(=O)CCC(C)CC(=O)O*,-99.0,-99.0,6.6742,-99.0
*CCCOC(=O)CCC(C)CC(=O)O*,-99.0,-99.0,6.7963,-99.0
*CCCCOC(=O)CCC(C)CC(=O)O*,-99.0,-99.0,6.6786,-99.0
*CCCCCOC(=O)CCC(C)CC(=O)O*,-99.0,-99.0,6.7005,-99.0
*CCCCCCOC(=O)CCC(C)CC(=O)O*,-99.0,-99.0,6.8321,-99.0
*CCCCOC(=O)CCCCCNC(=O)O*,-99.0,-99.0,6.3358,-99.0
*CCCCCOC(=O)CCCCCNC(=O)O*,-99.0,-99.0,6.3976,-99.0
*CCCCCCOC(=O)CCCCCNC(=O)O*,-99.0,-99.0,6.4222,-99.0
*CCCCCCOC(=O)Cc1ccc(CC(=O)O*)cc1,-99.0,-99.0,5.3668,-99.0
*CCCCCCCCCCOC(=O)Cc1ccc(CC(=O)O*)cc1,-99.0,-99.0,5.3355,-99.0
*OC(C)COC(=O)Cc1ccc(CC(*)=O)cc1,-99.0,-99.0,5.1464,-99.0
*CCCCCCCCCCOC(=O)C1CCC(C(=O)O*)CC1,-99.0,-99.0,6.5731,-99.0
*CCCCCCCCCCCCCCCCCCCCOC(=O)C1CCC(C(=O)O*)CC1,-99.0,-99.0,6.484,-99.0
*OC(C)COC(=O)C1CCC(C(*)=O)CC1,-99.0,-99.0,6.3027,-99.0
*Cc1ccc(COC(=O)CC(=O)O*)cc1,-99.0,-99.0,5.5783,-99.0
*Cc1ccc(COC(=O)CCCCCCCCCCCCCCCCCCC(=O)O*)cc1,-99.0,-99.0,5.5452,-99.0
*Cc1ccc(COC(=O)CCCCS(=O)(=O)CCCCC(=O)O*)cc1,-99.0,-99.0,5.4522,-99.0
*CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)O*,-99.0,-99.0,6.641,-99.0
*CC(C)(CC)COC(=O)CCCCCCCCC(=O)O*,-99.0,-99.0,6.7916,-99.0
*OC(C)CCC(C)OC(=O)CCCCCCCCC(*)=O,-99.0,-99.0,6.1872,-99.0
*CC#CC#CCOC(=O)CCCCC(=O)O*,-99.0,-99.0,5.0598,-99.0
*CC(CCl)(CCl)COC(=O)CCCCCCCCC(=O)O*,-99.0,-99.0,6.9205,-99.0
*CC(CCl)(CCl)COC(=O)c1cccc(C(=O)O*)c1,-99.0,-99.0,4.938,-99.0
*CC(CCl)(CCl)COC(=O)c1ccc(C(=O)O*)cc1,-99.0,-99.0,4.7184,-99.0
*CC(CCl)(CI)COC(=O)CCCCC(=O)O*,-99.0,-99.0,5.5293,-99.0
*CC1CCC(COC(=O)c2ccc(NC(=O)O*)cc2)CC1,-99.0,-99.0,4.5441,-99.0
*OC1CCC(OC(=O)CCC(*)=O)CC1,-99.0,-99.0,6.4253,-99.0
*CCCCOC(=O)C1C(=O)C2CCC1C(=O)C2C(=O)O*,-99.0,-99.0,5.3882,-99.0
*CC(CC)(C(=O)O*)c1ccccc1,-99.0,-99.0,5.327,-99.0
*CCCCCCOC(=O)C1C(=O)C2CCC1C(=O)C2C(=O)O*,-99.0,-99.0,5.2747,-99.0
*Oc1c(C(C)C)cc(C(*)=O)cc1C(C)C,-99.0,-99.0,4.7789,-99.0
*CCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,-99.0,-99.0,5.1133,-99.0
*Oc1ccc(C(C)=NN=C(C)c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,-99.0,-99.0,3.996,-99.0
*CCCCCCCOC(=O)C(=O)O*,-99.0,-99.0,5.2465,-99.0
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1CCCCCCC,-99.0,-99.0,3.6219,-99.0
*OC(C)(CC(*)=O)C(F)(F)F,-99.0,-99.0,6.2535,-99.0
*OC(C=C)CC(*)=O,-99.0,-99.0,6.1885,-99.0
*OC(CC(*)=O)C1CCC=CO1,-99.0,-99.0,4.8999,-99.0
*OC(C)C(=O)OCC(*)=O,-99.0,-99.0,5.9109,-99.0
*OC(CCc1ccccc1)CC(*)=O,-99.0,-99.0,5.4818,-99.0
*OC(CCCCC)CC(*)=O,-99.0,-99.0,6.5462,-99.0
*CCOC(=O)c1ccc(NC(=O)CCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,-99.0,-99.0,4.188,-99.0
*CCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,-99.0,-99.0,4.1632,-99.0
*Oc1ccc(C(=O)OCCCOC(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,-99.0,-99.0,4.0079,-99.0
*Oc1ccc2cc(C(*)=O)ccc2c1-c1ccccc1,-99.0,-99.0,3.7414,-99.0
*OC1CCC(C2CCC(OC(=O)CCCCCCCCC(*)=O)CC2)CC1,-99.0,-99.0,6.3469,-99.0
*OC1CCC(C2CCC(OC(=O)CCCCCCCCCC(*)=O)CC2)CC1,-99.0,-99.0,6.4908,-99.0
*OC1CCC(C2CCC(OC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,-99.0,-99.0,6.4832,-99.0
*OC1CCC(C2CCC(OC(=O)CCCCCCCCCCCC(*)=O)CC2)CC1,-99.0,-99.0,6.4758,-99.0
*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1Br,-99.0,-99.0,3.8867,-99.0
*Oc1ccc2cc(C(*)=O)ccc2c1Br,-99.0,-99.0,3.7175,-99.0
*CCCS(=O)(=O)CCCS(=O)(=O)CCCOC(=O)c1ccccc1C(=O)O*,-99.0,-99.0,5.0984,-99.0
*Oc1ccc(C(*)=O)cc1Cl,-99.0,-99.0,4.5769,-99.0
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(F)cc2)cc1,-99.0,-99.0,3.4967,-99.0
*Oc1ccc(OC(=O)Oc2ccc(C(*)=O)cc2)cc1,-99.0,-99.0,4.5384,-99.0
*CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)C(=O)O*,-99.0,-99.0,3.7823,-99.0
*CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCC(=O)O*,-99.0,-99.0,5.3773,-99.0
*CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCC(=O)O*,-99.0,-99.0,5.4365,-99.0
*CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCCCC(=O)O*,-99.0,-99.0,5.4734,-99.0
*CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCCCCCC(=O)O*,-99.0,-99.0,5.4028,-99.0
*OC1CCC(OC(=O)C(*)=O)CC1,-99.0,-99.0,5.7861,-99.0
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)CC3CC2C2CCCC32)cc1,-99.0,-99.0,3.4323,-99.0
*Cc1ccc(-c2ccc(CSC(=O)CCC(=O)S*)cc2)cc1,-99.0,-99.0,4.7843,-99.0
*Oc1ccc(OC(=O)c2cc(OCCCCCCCCCCCC)c(C(*)=O)cc2OCCCCCCCCCCCC)cc1,-99.0,-99.0,3.2519,-99.0
*CCCCCCCCCCOC(=O)CCC=CCCC(=O)O*,-99.0,-99.0,6.0842,-99.0
*CCCCCCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O*,-99.0,-99.0,6.0336,-99.0
*CCCCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O*,-99.0,-99.0,5.8517,-99.0
*Oc1c(C)cc(C2(c3cc(C)c(OC(=O)c4cc(C(*)=O)cc(C(C)(C)C)c4)c(C)c3)CC(C)CC(C)(C)C2)cc1C,-99.0,-99.0,3.335,-99.0
*CCCCCCOC(=O)CC=CCC(=O)O*,-99.0,-99.0,5.811,-99.0
*CCCCCCCCOC(=O)CC=CCC(=O)O*,-99.0,-99.0,6.197,-99.0
*CCCCCCCCCCOC(=O)CC=CCC(=O)O*,-99.0,-99.0,6.0213,-99.0
*CCCCCCCCCCCCOC(=O)CC=CCC(=O)O*,-99.0,-99.0,5.9809,-99.0
*CCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O*,-99.0,-99.0,6.1489,-99.0
*CCCCCCOC(=O)CCC=CCCC(=O)O*,-99.0,-99.0,5.9212,-99.0
*CCCCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O*,-99.0,-99.0,6.0458,-99.0
*Oc1ccc(OC(=O)c2cc(OCCCCCCOCCCCC)c(C(*)=O)cc2OCCCCCCOCCCCC)cc1,-99.0,-99.0,3.6545,-99.0
*CCOC(=O)c1ccc(C(=O)O*)c2c1CC2,-99.0,-99.0,4.3335,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OCCCCCC)cc1,-99.0,-99.0,5.1422,-99.0
*C(=O)c1cccc(C(=O)c2ccc3c(c2)C(=Nc2cccc(N=C4OC(=O)c5cc(*)ccc54)c2)OC3=O)c1,-99.0,-99.0,2.869,-99.0
*CCCCOC(=O)c1ccc(NC=Nc2ccc(C(=O)O*)cc2)cc1,-99.0,-99.0,3.6652,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCC)cc1,-99.0,-99.0,5.0929,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OC)cc1,-99.0,-99.0,5.1162,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCCCCCCCCCCCC)cc1,-99.0,-99.0,5.1624,-99.0
*CCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,-99.0,-99.0,3.7681,-99.0
*CCCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,-99.0,-99.0,3.7387,-99.0
*CCCCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,-99.0,-99.0,3.6798,-99.0
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C1CCCCCC1,-99.0,-99.0,3.5076,-99.0
*CC(=O)NC(C)C(=O)O*,-99.0,-99.0,5.8615,-99.0
*OC(C)C(=O)NC(C)C(*)=O,-99.0,-99.0,5.6199,-99.0
*Oc1ccc(C(=O)NNC(=O)c2cccc(C(=O)NNC(=O)c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)c2)cc1,-99.0,-99.0,3.7359,-99.0
*CCCCOC(=O)CC(N)C(=O)O*,-99.0,-99.0,5.536,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OC(C)CC)cc1,-99.0,-99.0,5.1256,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCC(*)=O)cc2)C(=O)OCCOCCOCC)cc1,-99.0,-99.0,5.2606,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCC(C)C)cc1,-99.0,-99.0,5.1444,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OC(C)C)cc1,-99.0,-99.0,5.0034,-99.0
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC(*)=O)cc2)C(=O)OCCCCCC)cc1,-99.0,-99.0,4.8662,-99.0
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,-99.0,-99.0,5.2951,-99.0
*Oc1ccc(CCNC(=O)c2cccc(C(*)=O)c2)cc1,-99.0,-99.0,4.1401,-99.0
*CC#CC#CCOC(=O)CCC(=O)O*,-99.0,-99.0,4.9872,-99.0
*OC(C)C#CC#CC(C)OC(=O)c1ccc(C(*)=O)cc1,-99.0,-99.0,4.3105,-99.0
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1Cl,-99.0,-99.0,3.9402,-99.0
*Oc1cc(OC(=O)c2ccc(OCCCC)cc2)c(OC(=O)CCCC(*)=O)cc1OC(=O)c1ccc(OCCCC)cc1,-99.0,-99.0,4.3317,-99.0
*CCC(C)CCOC(=O)CCCCC(=O)O*,-99.0,-99.0,6.7005,-99.0
*OC(CC)C(*)=O,-99.0,-99.0,6.3762,-99.0
*OC(CCl)COC(=O)C1=C(C(=O)OCC(CCl)OC(=O)c2ccc(C(*)=O)cc2)C2C=CC1C2,-99.0,-99.0,3.8265,-99.0
*CCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)O*,-99.0,-99.0,6.8187,-99.0
*CCCCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)O*,-99.0,-99.0,6.669,-99.0
*CCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC(=O)O*,-99.0,-99.0,6.4766,-99.0
*OC(CCCCCC)CC(*)=O,-99.0,-99.0,6.7534,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CC(C)CCC(*)=O)cc2)C(=O)OC(C)CC)cc1,-99.0,-99.0,5.053,-99.0
*Oc1ccc(OC(=O)c2ccc(OC(=O)CCCCCCC(*)=O)cc2)cc1,-99.0,-99.0,4.1613,-99.0
*Oc1ccc(OC(=O)c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,-99.0,-99.0,4.2519,-99.0
*CC(=O)NCC(=O)O*,-99.0,-99.0,6.011,-99.0
*CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCC(=O)O*,-99.0,-99.0,6.6006,-99.0
*C(=O)OC1CC(*)N(C(=O)OCc2ccccc2)C1,-99.0,-99.0,5.588,-99.0
*CCCCCCNC(=O)CCCC(=O)O*,-99.0,-99.0,5.9363,-99.0
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)CCC(C(C)(C)C)CC2)cc1,-99.0,-99.0,3.1462,-99.0
*Oc1ccc(N=Nc2ccc(C(*)=O)cc2)cc1C,-99.0,-99.0,2.9443,-99.0
*Oc1c(C)cc(N=Nc2ccc(C(*)=O)cc2)cc1C,-99.0,-99.0,3.7116,-99.0
*Oc1ccc(-c2ccc(N=Nc3ccc(C(*)=O)cc3)cc2)cc1,-99.0,-99.0,3.5627,-99.0
*Oc1ccc2ccccc2c1N=Nc1ccc(C(*)=O)cc1,-99.0,-99.0,2.8394,-99.0
*CC(=O)NCCCCCCNC(=O)COC(=O)CCC(=O)O*,-99.0,-99.0,5.663,-99.0
*CC(=O)NCCCCCCNC(=O)COC(=O)CCCCC(=O)O*,-99.0,-99.0,6.0986,-99.0
*CC(=O)NCCCCCCNC(=O)COC(=O)CCCCCCC(=O)O*,-99.0,-99.0,5.9354,-99.0
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C(F)(F)F,-99.0,-99.0,3.9148,-99.0
*CC#CCOC(=O)CCC(=O)O*,-99.0,-99.0,5.9483,-99.0
*CC#CCOC(=O)CCCCCCC(=O)O*,-99.0,-99.0,6.2765,-99.0
*CC#CCOC(=O)CCCCCCCCCCC(=O)O*,-99.0,-99.0,6.5433,-99.0
*CCC(=O)OCCCC=CCCCOC(=O)CCC1NC(=O)C(*)NC1=O,-99.0,-99.0,5.8952,-99.0
*Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)CCC3CCCCC3C2)cc1,-99.0,-99.0,3.6386,-99.0
*Nc1ccc(-c2ccc(NC(=O)CCCCCCCCC(*)=O)c(O)c2)cc1O,-99.0,-99.0,3.9935,-99.0
*Nc1ccc(-c2ccc(NC(=O)c3cccc(C(*)=O)c3)c(S)c2)cc1S,-99.0,-99.0,3.6358,-99.0
*NNC(=O)c1cccc(C(*)=O)c1,-99.0,-99.0,5.0927,-99.0
*Cc1cccc(CN(C)C(=O)CCCCC(=O)N(*)C)c1,-99.0,-99.0,5.4868,-99.0
*CCCP(CCCCCCCC)CCCNC(=O)CCCCC(=O)N*,-99.0,-99.0,4.7376,-99.0
*Cc1c(C)c(C)c(CNC(=O)CCCCCC(C)CC(=O)N*)c(C)c1C,-99.0,-99.0,5.3395,-99.0
*Cc1c(C)c(C)c(CNC(=O)CCCC(=O)N*)c(C)c1C,-99.0,-99.0,5.2131,-99.0
*NC(C)(CCC)CC(*)=O,-99.0,-99.0,6.1134,-99.0
*CCCCCCCNC(=O)C=CCCC=CC(=O)N*,-99.0,-99.0,5.3907,-99.0
*CCCCCCCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,-99.0,-99.0,5.6458,-99.0
*CC1CCCC(CC(=O)N*)C1,-99.0,-99.0,6.0189,-99.0
*CCCC(C)(C)CNC(=O)CCCCCCCCC(=O)N*,-99.0,-99.0,5.8198,-99.0
*CCNC(=O)CCP(C)(=O)CCC(=O)N*,-99.0,-99.0,6.0568,-99.0
*CCCCCCNC(=O)CCP(C)(=O)CCC(=O)N*,-99.0,-99.0,5.99,-99.0
*NC1CCC(CC(C)(C)NC(=O)CCCCC(*)=O)CC1,-99.0,-99.0,5.8982,-99.0
*NC(C)CNC(=O)C1CC1C(*)=O,-99.0,-99.0,5.5051,-99.0
*CCCCCCN(C)C(=O)CCCCCCCCCCC(=O)N(*)C,-99.0,-99.0,5.5795,-99.0
*CCCCCCN(CC)C(=O)CCCCCCCCCCC(=O)N(*)CC,-99.0,-99.0,5.6468,-99.0
*CCCCCCN(CC)C(=O)CCCCCCCCCCCCCCCCC(=O)N(*)CC,-99.0,-99.0,5.5078,-99.0
*CCCCCCNC(=O)CCC(C)(C)c1ccc(C(C)(C)CCC(=O)N*)cc1,-99.0,-99.0,5.1253,-99.0
*Nc1ccc(-c2ccc(NC(=O)c3cc(C(=O)O)c(C(*)=O)cc3C(=O)O)cc2)cc1,-99.0,-99.0,3.2555,-99.0
*NC(CC(*)=O)C(=O)OCC(C)C,-99.0,-99.0,6.1208,-99.0
*NC(C)C(C)(C)C(*)=O,-99.0,-99.0,5.5547,-99.0
*NC(C)(C)C(*)=O,-99.0,-99.0,6.1893,-99.0
*Nc1ccc2c(c1)Cc1cc(NC(=O)c3cc(C(=O)O)c(C(*)=O)cc3C(=O)O)ccc1-2,-99.0,-99.0,2.6346,-99.0
*NC(Cc1c[nH]cn1)C(*)=O,-99.0,-99.0,5.0757,-99.0
*Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,-99.0,-99.0,4.0843,-99.0
*Nc1ccc(Cc2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,-99.0,-99.0,3.4808,-99.0
*Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C5CC=CCC5C4=O)c3)cc2)cc1,-99.0,-99.0,3.5748,-99.0
*C(=O)NCCCCCCNC(=O)c1cc(O)cc(*)n1,-99.0,-99.0,4.8984,-99.0
*C(=O)NCCCCCCNC(=O)c1cnn(*)c1,-99.0,-99.0,5.1584,-99.0
*C(=O)CCCCCCCCC(=O)N1CC(C)N(*)CC1C,-99.0,-99.0,5.7455,-99.0
*C(=O)C=CC(=O)N1CC(C)N(*)CC1C,-99.0,-99.0,4.123,-99.0
*CCC(C)CCC(=O)N*,-99.0,-99.0,5.8159,-99.0
*CCCCCCNC(=O)c1c(F)c(F)c(C(=O)N*)c(F)c1F,-99.0,-99.0,4.7431,-99.0
*Nc1ccc(NC(=O)c2c(F)c(F)c(C(*)=O)c(F)c2F)cc1,-99.0,-99.0,3.3309,-99.0
*Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(*)=O)c2)cc1,-99.0,-99.0,3.3958,-99.0
*Nc1ccccc1NC(=O)c1cccc(C(*)=O)c1,-99.0,-99.0,3.6159,-99.0
*c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(-c4nc5ccc(-c6ccc7nc(*)[nH]c7c6)cc5[nH]4)cc3)cc2)cc1,-99.0,-99.0,2.5692,-99.0
*NNC(=O)C(*)=O,-99.0,-99.0,5.5325,-99.0
*NNC(=O)C(=O)NNC(=O)CCCCC(*)=O,-99.0,-99.0,4.5812,-99.0
*NNC(=O)CCC(=O)NNC(=O)CCCCC(*)=O,-99.0,-99.0,5.7153,-99.0
*NNC(=O)CCC(=O)NNC(=O)CCCCCCCCC(*)=O,-99.0,-99.0,5.7186,-99.0
*NNC(=O)CCCCC(=O)NNC(=O)CCCCCCCCC(*)=O,-99.0,-99.0,5.6341,-99.0
*NNC(=O)C1CCC(C(=O)NNC(=O)CCCCC(*)=O)CC1,-99.0,-99.0,4.9352,-99.0
*NNC(=O)CCCCCCCC(=O)NNC(=O)CCCCCCCCC(*)=O,-99.0,-99.0,6.2535,-99.0
*NNC(=O)CCCCCCCCCCCC(*)=O,-99.0,-99.0,5.7041,-99.0
*NNC(=O)CCCCCCCCCCCCCCCCC(*)=O,-99.0,-99.0,5.9847,-99.0
*NNC(=O)c1cccc(C(=O)NNC(=O)C(*)=O)c1,-99.0,-99.0,4.3275,-99.0
*C(=O)NNC(=O)C(=O)NNC(=O)c1cncc(*)n1,-99.0,-99.0,4.3374,-99.0
*NNC(=O)c1ccc(C(=O)NNC(=O)CCCCC(*)=O)cc1,-99.0,-99.0,4.3653,-99.0
*NNC(=O)c1cccc(C(=O)NNC(=O)CCCCCCCCC(*)=O)c1,-99.0,-99.0,4.5398,-99.0
*C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cnc(*)cn2)c1,-99.0,-99.0,3.3027,-99.0
*C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2ccc(*)nc2)c1,-99.0,-99.0,3.8367,-99.0
*NNC(=O)c1ccc(C(*)=O)cc1,-99.0,-99.0,4.8451,-99.0
*C(=O)NNC(=O)c1ccc(*)nc1,-99.0,-99.0,3.5892,-99.0
*C(=O)NNC(=O)c1cncc(C(=O)NNC(=O)c2ccc(*)nc2)c1,-99.0,-99.0,3.9225,-99.0
*C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2ccc(*)nc2)n1,-99.0,-99.0,3.6092,-99.0
*C(=O)NNC(=O)c1cccc(*)n1,-99.0,-99.0,4.6124,-99.0
*C(=O)NNC(=O)c1cnc(*)cn1,-99.0,-99.0,3.0611,-99.0
*C(=O)c1ccc(C(=O)N(C)N(*)C)cc1,-99.0,-99.0,4.0457,-99.0
*C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cccc(*)n2)c1,-99.0,-99.0,4.479,-99.0
*CCCP(CCCNC(=O)CCCCCCCCC(=O)N*)c1ccccc1,-99.0,-99.0,4.6632,-99.0
*CCCP(CCCNC(=O)C(=O)N*)c1ccccc1,-99.0,-99.0,4.5841,-99.0
*CCCP(CCCCCCCC)CCCNC(=O)C(=O)N*,-99.0,-99.0,4.1641,-99.0
*C(=O)CCP(=O)(CCC(=O)N1CCN(*)CC1)c1ccccc1,-99.0,-99.0,4.8984,-99.0
*CCCP(C)(=O)CCCNC(=O)CCCCCCCCC(=O)N*,-99.0,-99.0,5.7831,-99.0
